Comment,Rating
蛋還算新鮮但外殼上有些許裂痕,neutral
牛奶口感順滑但開封後保存時間比較短,neutral
這批蘋果口感清脆但有幾顆有小黑點,neutral
龍蝦很新鮮但肉質稍微偏軟不是很彈牙,neutral
香菇的品質還可以但有幾朵顏色稍微變深了,neutral
洋蔥大小適中但部分外皮已經有點乾了,neutral
這批香蕉熟度剛好但有些外皮有黑點,neutral
買到的螃蟹活力一般煮完後肉質還算鮮甜,neutral
青椒口感脆但部分有點軟掉了,neutral
白蝦很新鮮但尺寸比預期的小了一些,neutral
花椰菜還算不錯但有幾處開始發黃,neutral
這批西瓜甜度一般果肉水分還算足夠,neutral
番茄酸甜適中但部分果皮比較厚,neutral
這批橘子味道還行但有幾顆籽特別多,neutral
南瓜口感不錯但削皮後發現有些地方有黑點,neutral
這批草莓有香氣但大小不均勻,neutral
蘆筍的品質還行但有幾根稍微乾癟,neutral
這批紅蘿蔔大小適中但表皮稍微有裂紋,neutral
葡萄甜度不錯但有些表皮有點皺了,neutral
芭樂的香氣不錯但果肉偏硬了些,neutral
這批藍莓口感酸甜適中但有些顆粒較軟,neutral
豆芽菜新鮮度還可以但容易變軟,neutral
這批柿子熟度剛好但部分果肉有點澀,neutral
這批哈密瓜水分足夠但甜度沒有預期的高,neutral
白蘿蔔質地紮實但有些部位稍微偏苦,neutral
這批葡萄柚果汁多但酸味有點重,neutral
玉米的顆粒飽滿但部分偏乾了些,neutral
這批荔枝很香甜但果皮有點乾了,neutral
木瓜的味道還可以但熟度有些不均勻,neutral
這批梨子水分多但脆度稍微不足,neutral
芹菜味道清香但葉子部分有點枯黃,neutral
蓮霧的香氣不錯但果肉有些偏軟,neutral
這批楊桃酸度適中但果皮上有幾道刮痕,neutral
奇異果口感細膩但部分果肉偏硬,neutral
這批無花果味道還行但大小有點不均勻,neutral
這批椰子水分足夠但果肉比較薄,neutral
這批芒果香氣很濃但部分果肉有黑點,neutral
這批波羅蜜果肉甜但部分纖維較多,neutral
草莓的香氣濃郁但保存時間不長,neutral
洋芋片口味還不錯但有些碎屑太多了,neutral
餅乾香酥可口但甜度有點偏高,neutral
蜜餞酸甜適中但有點太黏手了,neutral
這款糖果口感不錯但香精味有點重,neutral
堅果新鮮度可以但部分有點潮掉了,neutral
牛肉乾味道不錯但咬起來有點太硬,neutral
果凍的口感彈但味道稍嫌普通,neutral
魷魚絲香氣不錯但有些部位偏硬,neutral
能量棒口感紮實但甜味稍微過重,neutral
這款爆米花味道不錯但有些沒爆開的玉米粒,neutral
巧克力餅乾酥脆但內餡有點偏甜,neutral
這款蛋捲口感不錯但有點太油了,neutral
米果的口感酥脆但調味稍微偏鹹,neutral
芋頭酥味道還行但有點太甜了,neutral
這款豆乾的味道不錯但口感偏硬,neutral
棉花糖很軟但甜度稍微過高,neutral
這款蝦餅香氣不錯但有點太油了,neutral
湯頭還不錯但麵條有點軟爛,neutral
麵的度可以但湯底味道偏淡,neutral
辣度適中但香氣不夠濃郁,neutral
湯頭很濃郁但吃到後面有點鹹,neutral
這款泡麵的料蠻多的但麵體吸水過快變軟,neutral
風味還行但和預期的不太一樣,neutral
麵條有嚼勁但調味包的味道偏人工,neutral
湯頭不錯但配料的品質一般,neutral
喜歡這款泡麵的香氣但油包稍微太多了,neutral
麵條口感還可以但沒有特別驚艷的地方,neutral
這款泡麵吃起來蠻順口的但湯頭有點單調,neutral
料給得蠻多的但整體風味稍嫌普通,neutral
這款泡麵的香味不錯但湯喝多了會覺得膩,neutral
麵的口感不錯但份量有點少,neutral
喜歡它的辣度但味道層次感不足,neutral
湯底很香但整體稍微偏油,neutral
麵條還算彈但味道偏淡,neutral
配料給得蠻足的但味道沒有想像中濃郁,neutral
這款泡麵的香氣還可以但麵條容易糊掉,neutral
味道還算不錯但麵條偏細泡久了會變爛,neutral
這款泡麵的海鮮味蠻明顯的但湯頭稍微過鹹,neutral
麵條彈性不錯但香料味有點重,neutral
湯頭有濃厚的雞湯味但油脂含量有點高,neutral
這款泡麵的調味很特別但不是每個人都會喜歡,neutral
辛辣度適中但香氣沒有很突出,neutral
湯的味道不錯但喝起來稍微偏鹹,neutral
這款泡麵的口感還行但沒有什麼特別驚喜,neutral
份量剛好但泡太久容易變糊,neutral
這款泡麵的麵體很但湯頭味道一般,neutral
味道不錯但粉包的味道稍微有點人工感,neutral
湯頭蠻有層次感的但整體略油,neutral
麵的口感不錯但泡完後湯汁變得很濃稠,neutral
這款泡麵的風味還行但沒什麼記憶點,neutral
湯頭的味道還不錯但泡久了會變鹹,neutral
麵條吸湯能力強但吃起來口感偏軟,neutral
喜歡它的獨特香味但辣度稍微不均衡,neutral
這款泡麵的份量適中但整體調味稍重,neutral
湯頭的胡椒味蠻明顯的但偏鹹,neutral
麵條口感彈但配料稍微不足,neutral
味道不錯但沒有什麼特別驚艷的地方,neutral
這款泡麵的辣度剛好但香味稍嫌普通,neutral
湯底的味道濃郁但喝多了會覺得膩,neutral
麵條口感還可以但湯的味道有點單一,neutral
湯頭不錯但料給得有點少,neutral
喜歡這款泡麵的香氣但口味偏重,neutral
麵條很有嚼勁但泡久了會變軟,neutral
湯的層次感不錯但有點偏油,neutral
口感還算不錯但甜度有點高,neutral
果汁軟糖味道不錯但有點太黏牙,neutral
薄荷糖的涼感適中但味道有點單調,neutral
牛奶糖香濃順口但稍微有點過甜,neutral
這款軟糖的水果味還行但口感稍微偏硬,neutral
酸糖的酸度剛好但吃多了有點膩,neutral
巧克力夾心糖味道不錯但外層有點厚,neutral
這款太妃糖的焦糖味濃郁但有點太黏牙了,neutral
膠原蛋白軟糖口感彈但味道不太自然,neutral
這款棉花糖口感鬆軟但甜味有點過重,neutral
黑糖塊的甜味剛好但溶解速度有點慢,neutral
梅子糖的酸甜味不錯但偏硬了一些,neutral
這款咖啡糖味道還行但咖啡味道不夠濃,neutral
綜合水果糖的口味多樣但部分味道偏人工,neutral
蜂蜜糖的香氣不錯但甜度有點太高了,neutral
這款泡泡糖的持久度一般味道很快就淡了,neutral
涼糖的清涼感夠但吃完嘴巴會有點乾,neutral
薄荷糖味道不錯但尺寸偏大不太好咬,neutral
這款水果硬糖口感順滑但甜味稍微過重,neutral
夾心軟糖的外皮偏硬內餡味道還行,neutral
這款焦糖牛奶糖的口感很濃郁但有點太黏牙了,neutral
檸檬糖的酸度適中但味道有點單薄,neutral
這款草莓糖的香氣不錯但味道有點偏人工,neutral
太妃糖的奶香濃厚但吃起來有點膩口,neutral
這款巧克力薄荷糖的味道不錯但甜度稍高,neutral
軟糖的口感很但咀嚼起來有點費力,neutral
這款棉花糖的口感綿密但容易黏在牙齒上,neutral
硬糖的味道不錯但融化速度有點太快了,neutral
這款葡萄糖果的味道不錯但甜度稍微高了一點,neutral
巧克力夾心糖的口感還行但外殼稍微偏硬,neutral
這款酸梅糖的酸度夠但後味稍微有點苦,neutral
薄荷糖的涼感蠻舒服的但味道偏淡,neutral
這款軟糖的咀嚼感不錯但外層糖粉有點太多,neutral
冰淇淋口味的糖果味道還行但化得太快了,neutral
這款咖啡硬糖的風味不錯但有點太甜了,neutral
棉花糖的質地很輕盈但咀嚼後有點黏口,neutral
這款水果糖的口味蠻豐富的但部分味道不太自然,neutral
牛奶糖的奶香味濃厚但口感偏硬,neutral
這款焦糖糖果的香氣不錯但有點太甜了,neutral
涼糖的清爽度不錯但留在口中的味道有點奇怪,neutral
這款水果糖口感很但味道稍微單一,neutral
酸糖的酸味適中但糖衣有點太厚了,neutral
這款蜂蜜糖的味道還可以但吃起來偏膩,neutral
薄荷糖的涼感夠強但後味稍微有點苦,neutral
這款葡萄糖口感還不錯但甜味有點重,neutral
焦糖牛奶糖的質地很細膩但有點太黏牙,neutral
這款柑橘糖果的味道很清新但甜度稍微偏高,neutral
軟糖的度剛剛好但外層糖粉有點太多了,neutral
玩具的設計蠻可愛的但材質感覺有點單薄,neutral
積木的拼接度還行但有些卡榫不太緊,neutral
這款遙控車速度不錯但續航力有點短,neutral
娃娃的外型很精緻但摸起來沒有很柔軟,neutral
這款拼圖的圖案蠻漂亮的但紙板有點薄,neutral
益智玩具的設計有創意但耐玩度一般,neutral
這款手辦細節還行但上色有些不均勻,neutral
玩具車的造型不錯但輪胎有點不穩定,neutral
這款搖搖馬的尺寸剛好但穩定性不太夠,neutral
電子寵物的玩法還行但螢幕有點太暗了,neutral
這款變形機器人關節靈活但塑膠感太重,neutral
釣魚玩具的磁力不錯但魚的設計比較簡單,neutral
這款玩具槍射程還可以但子彈容易遺失,neutral
塑膠積木的顏色鮮豔但拼接時有點鬆,neutral
這款桌遊的規則簡單但可玩性不高,neutral
泡泡機的泡泡量很多但電池消耗太快,neutral
這款布偶的縫線還算牢固但填充物稍微少了點,neutral
變形金剛的關節活動度還行但變形不太順暢,neutral
這款遙控飛機操作簡單但續航力偏短,neutral
音樂玩具的音效清晰但音量有點過大,neutral
這款扭蛋玩具的細節還不錯但轉蛋殼太難打開了,neutral
魔方的手感不錯但轉動時有點卡,neutral
這款電動火車運行流暢但軌道拼接不太穩,neutral
布書的圖案可愛但材質稍微有點粗糙,neutral
這款充氣玩具造型不錯但充氣後不太耐用,neutral
玩具樂器的音色一般但手感還行,neutral
這款黏土的顏色豐富但比較容易乾掉,neutral
橡皮泥的觸感不錯但有點太容易變形,neutral
這款飛盤的材質蠻輕的但飛行穩定度一般,neutral
塑膠小動物玩具的造型可愛但細節不夠精緻,neutral
這款指尖陀螺轉動順暢但重量有點偏輕,neutral
租借的遊戲機設備還行但手把有點鬆動,neutral
這款積木機器人組裝有趣但說明書不太清楚,neutral
水槍的射程還可以但水容量有點小,neutral
這款電動車造型酷炫但續航力不長,neutral
旋轉木馬音樂盒的旋轉效果不錯但音樂有點單一,neutral
這款桌上足球遊戲有趣但球體容易滾出,neutral
夾娃娃機的夾力還行但電池消耗太快,neutral
這款卡牌遊戲的設計蠻吸引人但玩法比較單調,neutral
玩具望遠鏡的放大效果可以但畫質不太清晰,neutral
這款拼圖的設計不錯但拼接時容易鬆脫,neutral
水晶泥的觸感很好但味道稍微有點重,neutral
這款毛絨玩具的手感柔軟但掉毛有點嚴重,neutral
彈力球的彈跳力夠但材質容易沾灰塵,neutral
這款木質玩具的質感還不錯但邊角稍微有點粗糙,neutral
兒童畫板的磁性還可以但畫面有點模糊,neutral
這款恐龍模型的細節蠻好但塑膠感稍重,neutral
背包的容量夠用但背帶稍微有點硬,neutral
這款手提包的設計蠻時尚的但拉鍊不太順,neutral
斜背包的大小適中但肩帶有點太細了,neutral
這款行李箱空間還不錯但輪子有點吵,neutral
皮包的材質不錯但有一點異味,neutral
這款筆電包的保護性夠但夾層不夠多,neutral
小包的顏色很好看但容量比想像中小,neutral
這款後背包的造型不錯但內部夾層不太實用,neutral
購物袋的耐用度還行但提把有點短,neutral
旅行包的拉鍊順暢但肩帶設計有點不舒服,neutral
這款環保袋的布料還行但沒有拉鍊不太方便,neutral
腰包的尺寸適合外出但拉鍊稍微有點卡,neutral
這款托特包的質感不錯但內裡布料有點薄,neutral
登山包的容量大但背負系統稍微不夠舒適,neutral
這款運動包的防水效果一般但容量足夠,neutral
側背包的設計蠻簡單的但磁扣吸力不太強,neutral
這款錢包的夾層很多但拉鍊有時會卡住,neutral
化妝包的容量足夠但內襯布料有點粗糙,neutral
這款公事包的外型正式但提把有點硬,neutral
相機包的防護性還行但肩帶不太舒適,neutral
這款筆袋的設計不錯但拉鍊不太順,neutral
資料包的夾層安排合理但材質稍微有點單薄,neutral
這款防盜包的安全性夠但開口設計不太方便,neutral
旅行收納袋的分類還算清楚但拉鍊品質一般,neutral
這款帆布包的設計好看但布料容易皺,neutral
兒童書包的圖案可愛但背帶的舒適度一般,neutral
這款郵差包的容量夠但布料有點偏軟,neutral
側肩包的磁扣有點不牢靠但整體設計不錯,neutral
這款小方包的造型時尚但內部空間不太實用,neutral
野餐包的保溫效果還可以但拉鍊不太滑順,neutral
這款防水包的防水性不錯但材質偏硬,neutral
單肩包的背帶長度適中但金屬扣環有點重,neutral
這款登機箱的容量夠用但密碼鎖有點鬆,neutral
透明包的時尚感夠但材質容易刮花,neutral
這款真皮包的質感很好但重量有點重,neutral
水桶包的形狀好看但內部空間沒有很實用,neutral
雙肩包的背負感一般但外觀還算好看,neutral
這款樂器包的保護性不錯但攜帶起來稍微不便,neutral
旅行袋的材質還行但摺疊起來有點厚重,neutral
這款運動腰包的貼合度不錯但透氣性一般,neutral
小錢包的大小剛好但卡夾位稍微有點緊,neutral
這款防潑水背包的效果不錯但重量偏重,neutral
滑雪包的容量大但肩帶稍微有點硬,neutral
